20190221:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190221:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190221:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190221:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190221:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190221:0610;390;6,49;3,45;0;0;0;;0,00039;;0,031136279;;
20190221:0710;65040;88,93;13,69;0;0;0;;0,06504;;0,012500302;;
20190221:0810;307200;356,92;22,87;0;0;0;;0,3072;;0,016992491;;
20190221:0910;490520;573,74;30,38;0;0;0;;0,49052;;0,098392162;;
20190221:1010;687730;831,04;35,45;0;0;0;;0,68773;;0,261003739;;
20190221:1110;725400;884,04;37,33;0;0;0;;0,7254;;0,300912862;;
20190221:1210;572580;678,23;35,66;0;0;0;;0,57258;;0,156606388;;
20190221:1310;492490;576,49;30,77;0;0;0;;0,49249;;0,099631924;;
20190221:1410;305520;356,09;23,38;0;0;0;;0,30552;;0,01655732;;
20190221:1510;52980;75,22;14,29;0;0;0;;0,05298;;0,015342476;;
20190221:1610;7170;18,37;4,1;0;0;0;;0,00717;;0,028789521;;
20190221:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190221:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190221:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190221:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190221:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190221:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190221:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190222:0610;7530;19,46;3,72;0;0;0;;0,00753;;0,028667485;;
20190222:0710;159100;193,4;13,98;0;0;0;;0,1591;;0,000314876;;
20190222:0810;167580;202,09;23,18;0;0;0;;0,16758;;8,58356E-05;;
20190222:0910;544430;641,03;30,72;0;0;0;;0,54443;;0,135118916;;
20190222:1010;723670;880,97;35,81;0;0;0;;0,72367;;0,299017854;;
20190222:1110;516220;607,52;37,69;0;0;0;;0,51622;;0,11517556;;
20190222:1210;259270;304,88;36,01;0;0;0;;0,25927;;0,006793922;;
20190222:1310;122290;152,87;31,09;0;0;0;;0,12229;;0,002976221;;
20190222:1410;47260;68,62;23,67;0;0;0;;0,04726;;0,016792207;;
20190222:1510;44080;64,91;14,55;0;0;0;;0,04408;;0,017626479;;
20190222:1610;0;5,25;4,34;0;0;0;;0;;0,031274066;;
20190222:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190222:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190222:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190222:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190222:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190222:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190222:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190223:0610;26480;46,94;3,99;0;0;0;;0,02648;;0,022609558;;
20190223:0710;151690;185,19;14,27;0;0;0;;0,15169;;0,000632761;;
20190223:0810;298140;346,93;23,5;0;0;0;;0,29814;;0,014712538;;
20190223:0910;348900;405,87;31,06;0;0;0;;0,3489;;0,029603009;;
20190223:1010;119010;149,28;36,17;0;0;0;;0,11901;;0,003344858;;
20190223:1110;64260;88,09;38,06;0;0;0;;0,06426;;0,012675326;;
20190223:1210;41700;62,12;36,36;0;0;0;;0,0417;;0,018264103;;
20190223:1310;54500;76,96;31,41;0;0;0;;0,0545;;0,014968238;;
20190223:1410;433320;505,71;23,96;0;0;0;;0,43332;;0,065779554;;
20190223:1510;87510;114,67;14,8;0;0;0;;0,08751;;0,007980698;;
20190223:1610;7750;19,24;4,57;0;0;0;;0,00775;;0,028593034;;
20190223:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190223:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190223:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190223:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190223:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190223:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190223:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190224:0610;4880;14,84;4,27;0;0;0;;0,00488;;0,029571875;;
20190224:0710;120200;150,36;14,56;0;0;0;;0,1202;;0,003208628;;
20190224:0810;376670;437,13;23,81;0;0;0;;0,37667;;0,039930131;;
20190224:0910;445390;519,47;31,4;0;0;0;;0,44539;;0,072116551;;
20190224:1010;593980;706,73;36,54;0;0;0;;0,59398;;0,174001817;;
20190224:1110;454220;531,79;38,43;0;0;0;;0,45422;;0,076937029;;
20190224:1210;658050;791,57;36,71;0;0;0;;0,65805;;0,231558493;;
20190224:1310;673980;810,78;31,73;0;0;0;;0,67398;;0,247143457;;
20190224:1410;523300;615,99;24,24;0;0;0;;0,5233;;0,12003124;;
20190224:1510;306890;369,37;15,06;0;0;0;;0,30689;;0,016911767;;
20190224:1610;12070;25,37;4,81;0;0;0;;0,01207;;0,027150718;;
20190224:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190224:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190224:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190224:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190224:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190224:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190224:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190225:0610;42420;67,77;4,55;0;0;0;;0,04242;;0,018070013;;
20190225:0710;333290;391;14,86;0;0;0;;0,33329;;0,024475116;;
20190225:0810;573010;676,56;24,14;0;0;0;;0,57301;;0,156946905;;
20190225:0910;157730;192,02;31,75;0;0;0;;0,15773;;0,000365374;;
20190225:1010;779470;961,13;36,9;0;0;0;;0,77947;;0,363157192;;
20190225:1110;197150;235,99;38,8;0;0;0;;0,19715;;0,000412303;;
20190225:1210;51280;73,25;37,07;0;0;0;;0,05128;;0,015766506;;
20190225:1310;409950;477,46;32,05;0;0;0;;0,40995;;0,054338058;;
20190225:1410;460560;538,48;24,53;0;0;0;;0,46056;;0,080494343;;
20190225:1510;294140;353,82;15,31;0;0;0;;0,29414;;0,013758176;;
20190225:1610;8950;20,99;5,04;0;0;0;;0,00895;;0,028188647;;
20190225:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190225:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190225:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190225:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190225:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190225:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190225:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190226:0610;57060;86,4;4,84;0;0;0;;0,05706;;0,014348386;;
20190226:0710;233200;275,96;15,16;0;0;0;;0,2332;;0,003175914;;
20190226:0810;524210;614,93;24,46;0;0;0;;0,52421;;0,120662617;;
20190226:0910;438480;511,09;32,1;0;0;0;;0,43848;;0,068453004;;
20190226:1010;576970;684,43;37,27;0;0;0;;0,57697;;0,160100216;;
20190226:1110;595880;709,54;39,17;0;0;0;;0,59588;;0,175590541;;
20190226:1210;325860;380,48;37,42;0;0;0;;0,32586;;0,022205545;;
20190226:1310;413100;481,16;32,37;0;0;0;;0,4131;;0,055816543;;
20190226:1410;301830;352,07;24,81;0;0;0;;0,30183;;0,015621313;;
20190226:1510;235150;283,45;15,57;0;0;0;;0,23515;;0,003399502;;
20190226:1610;12710;26,24;5,28;0;0;0;;0,01271;;0,026940216;;
20190226:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190226:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190226:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190226:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190226:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190226:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190226:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190227:0610;51020;78,28;5,13;0;0;0;;0,05102;;0,015831868;;
20190227:0710;318590;373,64;15,47;0;0;0;;0,31859;;0,020091716;;
20190227:0810;588100;696,06;24,79;0;0;0;;0,5881;;0,169130881;;
20190227:0910;720940;875,62;32,46;0;0;0;;0,72094;;0,296039641;;
20190227:1010;788710;974,99;37,65;0;0;0;;0,78871;;0,374379084;;
20190227:1110;827220;1032,58;39,55;0;0;0;;0,82722;;0,422987966;;
20190227:1210;769810;946,93;37,78;0;0;0;;0,76981;;0,351607788;;
20190227:1310;669090;804,18;32,69;0;0;0;;0,66909;;0,242305386;;
20190227:1410;519320;610,87;25,1;0;0;0;;0,51932;;0,117289297;;
20190227:1510;306940;369,05;15,82;0;0;0;;0,30694;;0,016924774;;
20190227:1610;10810;23,62;5,51;0;0;0;;0,01081;;0,027567538;;
20190227:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190227:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190227:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190227:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190227:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190227:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190227:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190228:0610;101630;142,46;5,42;0;0;0;;0,10163;;0,005657259;;
20190228:0710;391610;459,9;15,78;0;0;0;;0,39161;;0,046124113;;
20190228:0810;585950;693,3;25,12;0;0;0;;0,58595;;0,167367106;;
20190228:0910;727170;884,27;32,81;0;0;0;;0,72717;;0,302857881;;
20190228:1010;804330;997,75;38,02;0;0;0;;0,80433;;0,393737739;;
20190228:1110;828210;1034,1;39,92;0;0;0;;0,82821;;0,424276689;;
20190228:1210;780690;962,58;38,13;0;0;0;;0,78069;;0,364629086;;
20190228:1310;684020;824,29;33,01;0;0;0;;0,68402;;0,257226734;;
20190228:1410;527930;621,62;25,38;0;0;0;;0,52793;;0,123260853;;
20190228:1510;311670;374,72;16,08;0;0;0;;0,31167;;0,018177848;;
20190228:1610;10180;22,74;5,74;0;0;0;;0,01018;;0,027777139;;
20190228:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190228:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190228:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190228:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190228:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190228:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190228:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190301:0610;91410;128,98;5,71;0;0;0;;0,09141;;0,007299097;;
20190301:0710;377450;442,78;16,09;0;0;0;;0,37745;;0,040242466;;
20190301:0810;566030;667,75;25,45;0;0;0;;0,56603;;0,151465159;;
20190301:0910;707510;856,95;33,17;0;0;0;;0,70751;;0,281605608;;
20190301:1010;785490;970,15;38,4;0;0;0;;0,78549;;0,37044904;;
20190301:1110;804040;998,15;40,3;0;0;0;;0,80404;;0,393373882;;
20190301:1210;756070;927,11;38,49;0;0;0;;0,75607;;0,33550189;;
20190301:1310;660210;792,19;33,33;0;0;0;;0,66021;;0,233641965;;
20190301:1410;503130;590,7;25,67;0;0;0;;0,50313;;0,106462064;;
20190301:1510;260750;313,32;16,33;0;0;0;;0,26075;;0,007040091;;
20190301:1610;17320;32,36;5,97;0;0;0;;0,01732;;0,025448146;;
20190301:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190301:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190301:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190301:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190301:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190301:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190301:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190302:0610;98240;136,28;6,01;0;0;0;;0,09824;;0,006178707;;
20190302:0710;269090;316,4;16,4;0;0;0;;0,26909;;0,008509186;;
20190302:0810;359340;417,12;25,79;0;0;0;;0,35934;;0,033304516;;
20190302:0910;537950;633,58;33,53;0;0;0;;0,53795;;0,130397002;;
20190302:1010;720210;877,08;38,78;0;0;0;;0,72021;;0,295245795;;
20190302:1110;759570;933,57;40,69;0;0;0;;0,75957;;0,339568717;;
20190302:1210;722660;879,98;38,85;0;0;0;;0,72266;;0,297914287;;
20190302:1310;601250;714,46;33,65;0;0;0;;0,60125;;0,180119816;;
20190302:1410;458910;536,48;25,95;0;0;0;;0,45891;;0,079560805;;
20190302:1510;228830;275,72;16,59;0;0;0;;0,22883;;0,002702466;;
20190302:1610;14010;27,99;6,21;0;0;0;;0,01401;;0,026515156;;
20190302:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190302:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190302:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190302:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190302:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190302:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190302:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190303:0610;115730;157,82;6,31;0;0;0;;0,11573;;0,003735013;;
20190303:0710;376740;441,7;16,72;0;0;0;;0,37674;;0,039958111;;
20190303:0810;576360;681,01;26,13;0;0;0;;0,57636;;0,159612435;;
20190303:0910;716580;869,53;33,9;0;0;0;;0,71658;;0,29131414;;
20190303:1010;789070;975,48;39,17;0;0;0;;0,78907;;0,374819757;;
20190303:1110;808300;1004,67;41,07;0;0;0;;0,8083;;0,398735733;;
20190303:1210;769380;946,24;39,21;0;0;0;;0,76938;;0,351098022;;
20190303:1310;676740;814,39;33,98;0;0;0;;0,67674;;0,249895261;;
20190303:1410;517340;608,33;26,23;0;0;0;;0,51734;;0,115937015;;
20190303:1510;303730;364,79;16,84;0;0;0;;0,30373;;0,016099867;;
20190303:1610;14010;27,99;6,44;0;0;0;;0,01401;;0,026515156;;
20190303:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190303:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190303:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190303:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190303:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190303:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190303:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190304:0610;125510;169,68;6,61;0;0;0;;0,12551;;0,002635257;;
20190304:0710;385370;451,89;17,04;0;0;0;;0,38537;;0,04348278;;
20190304:0810;577090;682,19;26,47;0;0;0;;0,57709;;0,16019626;;
20190304:0910;720050;874,76;34,26;0;0;0;;0,72005;;0,295071944;;
20190304:1010;797570;988,37;39,55;0;0;0;;0,79757;;0,385299836;;
20190304:1110;810430;1008,22;41,45;0;0;0;;0,81043;;0,401430269;;
20190304:1210;772480;951,17;39,57;0;0;0;;0,77248;;0,354781351;;
20190304:1310;679440;818,33;34,3;0;0;0;;0,67944;;0,252601985;;
20190304:1410;517480;608,69;26,52;0;0;0;;0,51748;;0,116032374;;
20190304:1510;305190;366,36;17,09;0;0;0;;0,30519;;0,016472503;;
20190304:1610;14660;28,86;6,67;0;0;0;;0,01466;;0,026303893;;
20190304:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190304:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190304:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190304:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190304:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190304:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190304:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190305:0610;5470;15,76;6,92;0;0;0;;0,00547;;0,029369305;;
20190305:0710;85910;112,36;17,36;0;0;0;;0,08591;;0,008269129;;
20190305:0810;251680;295,17;26,81;0;0;0;;0,25168;;0,005600315;;
20190305:0910;156460;190,68;34,63;0;0;0;;0,15646;;0,000415538;;
20190305:1010;585180;695,54;39,94;0;0;0;;0,58518;;0,166737676;;
20190305:1110;226700;268,99;41,84;0;0;0;;0,2267;;0,002485546;;
20190305:1210;155760;190,08;39,93;0;0;0;;0,15576;;0,000444567;;
20190305:1310;161090;195,85;34,62;0;0;0;;0,16109;;0,000248212;;
20190305:1410;140320;172,67;26,8;0;0;0;;0,14032;;0,001334057;;
20190305:1510;119740;150,78;17,34;0;0;0;;0,11974;;0,003260952;;
20190305:1610;21420;37,61;6,9;0;0;0;;0,02142;;0,024156853;;
20190305:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190305:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190305:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190305:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190305:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190305:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190305:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190306:0610;133250;178,4;7,22;0;0;0;;0,13325;;0,001900502;;
20190306:0710;389380;456,45;17,68;0;0;0;;0,38938;;0,045171232;;
20190306:0810;589980;698,69;27,16;0;0;0;;0,58998;;0,170680735;;
20190306:0910;723910;880,22;35;0;0;0;;0,72391;;0,299280388;;
20190306:1010;799830;991,76;40,33;0;0;0;;0,79983;;0,388110622;;
20190306:1110;808370;1005,36;42,23;0;0;0;;0,80837;;0,398824141;;
20190306:1210;769680;947,25;40,29;0;0;0;;0,76968;;0,351453634;;
20190306:1310;668280;803,44;34,94;0;0;0;;0,66828;;0,241508605;;
20190306:1410;470510;550,88;27,08;0;0;0;;0,47051;;0,086239279;;
20190306:1510;302950;363,51;17,59;0;0;0;;0,30295;;0,015902534;;
20190306:1610;19360;34,99;7,13;0;0;0;;0,01936;;0,024801446;;
20190306:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190306:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190306:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190306:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190306:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190306:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190306:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190307:0610;40860;62,81;7,53;0;0;0;;0,04086;;0,018491852;;
20190307:0710;118310;148,25;18,01;0;0;0;;0,11831;;0,003426317;;
20190307:0810;469350;547,84;27,51;0;0;0;;0,46935;;0,085559321;;
20190307:0910;351430;409,46;35,37;0;0;0;;0,35143;;0,03048001;;
20190307:1010;375730;438,68;40,72;0;0;0;;0,37573;;0,039555343;;
20190307:1110;650050;782,12;42,62;0;0;0;;0,65005;;0,223923209;;
20190307:1210;269920;317,41;40,65;0;0;0;;0,26992;;0,008663002;;
20190307:1310;144700;177,75;35,26;0;0;0;;0,1447;;0,001033285;;
20190307:1410;59370;82,52;27,36;0;0;0;;0,05937;;0,013800317;;
20190307:1510;39330;59,34;17,84;0;0;0;;0,03933;;0,018910306;;
20190307:1610;15980;30,61;7,35;0;0;0;;0,01598;;0,025877468;;
20190307:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190307:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190307:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190307:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190307:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190307:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190307:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190308:0610;48180;71,94;7,85;0;0;0;;0,04818;;0,016554618;;
20190308:0710;260540;306,39;18,33;0;0;0;;0,26054;;0,007004895;;
20190308:0810;440840;513,31;27,86;0;0;0;;0,44084;;0,069693492;;
20190308:0910;558430;659,84;35,75;0;0;0;;0,55843;;0,145607303;;
20190308:1010;660680;795,63;41,11;0;0;0;;0,66068;;0,234096549;;
20190308:1110;654890;788,43;43,01;0;0;0;;0,65489;;0,228527261;;
20190308:1210;550450;651,19;41,02;0;0;0;;0,55045;;0,139580883;;
20190308:1310;223690;265,19;35,58;0;0;0;;0,22369;;0,002194477;;
20190308:1410;244720;288,09;27,64;0;0;0;;0,24472;;0,00460705;;
20190308:1510;61490;84,97;18,08;0;0;0;;0,06149;;0,013306718;;
20190308:1610;24920;41,98;7,58;0;0;0;;0,02492;;0,02308113;;
20190308:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190308:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190308:1910;0;0;0;0;0;0;;0;;0,031274066;;
20190308:2010;0;0;0;0;0;0;;0;;0,031274066;;
20190308:2110;0;0;0;0;0;0;;0;;0,031274066;;
20190308:2210;0;0;0;0;0;0;;0;;0,031274066;;
20190308:2310;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0010;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0110;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0210;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0310;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0410;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0510;0;0;0;0;0;0;;0;;0,031274066;;
20190309:0610;31140;50,23;8,16;0;0;0;;0,03114;;0,021229874;;
20190309:0710;126240;157;18,66;0;0;0;;0,12624;;0,002560841;;
20190309:0810;344770;400,75;28,21;0;0;0;;0,34477;;0,02819889;;
20190309:0910;657730;790,06;36,12;0;0;0;;0,65773;;0,231250624;;
20190309:1010;796590;987,15;41,5;0;0;0;;0,79659;;0,384084175;;
20190309:1110;798430;990,76;43,4;0;0;0;;0,79843;;0,386368223;;
20190309:1210;774180;953,67;41,38;0;0;0;;0,77418;;0,356809401;;
20190309:1310;659700;792;35,9;0;0;0;;0,6597;;0,233149192;;
20190309:1410;498030;584,64;27,92;0;0;0;;0,49803;;0,103159965;;
20190309:1510;293040;351,35;18,33;0;0;0;;0,29304;;0,013501336;;
20190309:1610;18680;34,11;7,81;0;0;0;;0,01868;;0,025016088;;
20190309:1710;0;0;0;0;0;0;;0;;0,031274066;;
20190309:1810;0;0;0;0;0;0;;0;;0,031274066;;
20190309:1910;0;0;0;0;0;0;;0;;0,031274066;;
