"Latitude (decimal degrees):	42.115";;;;;;;;;;
"Longitude (decimal degrees):	15.483";;;;;;;;;;
20190415:0610;96990;125,48;19,85;0;0;0;;0,09699;;0,006768558
20190415:0710;189610;227,54;30,79;0;0;0;;0,18961;;0,000107097
20190415:0810;62350;85,91;41,07;0;0;0;;0,06235;;0,01366824
20190415:0910;404200;473,68;49,92;0;0;0;;0,4042;;0,050597442
20190415:1010;686760;834,23;55,99;0;0;0;;0,68676;;0,257554982
20190415:1110;485160;572,77;57,56;0;0;0;;0,48516;;0,093574046
20190415:1210;520580;616,18;54,02;0;0;0;;0,52058;;0,11649849
20190415:1310;296410;348,05;46,64;0;0;0;;0,29641;;0,01372383
20190415:1410;539540;636,67;37,1;0;0;0;;0,53954;;0,129800779
20190415:1510;360230;428,01;26,49;0;0;0;;0,36023;;0,032749689
20190415:1610;126900;175,71;15,43;0;0;0;;0,1269;;0,0027417
20190415:1710;8260;19,99;4,35;0;0;0;;0,00826;;0,029241427
20190415:1810;0;0;0;0;0;0;;0;;0,032134595
20190415:1910;0;0;0;0;0;0;;0;;0,032134595
20190415:2010;0;0;0;0;0;0;;0;;0,032134595
20190415:2110;0;0;0;0;0;0;;0;;0,032134595
20190415:2210;0;0;0;0;0;0;;0;;0,032134595
20190415:2310;0;0;0;0;0;0;;0;;0,032134595
20190416:0010;0;0;0;0;0;0;;0;;0,032134595
20190416:0110;0;0;0;0;0;0;;0;;0,032134595
20190416:0210;0;0;0;0;0;0;;0;;0,032134595
20190416:0310;0;0;0;0;0;0;;0;;0,032134595
20190416:0410;0;0;0;0;0;0;;0;;0,032134595
20190416:0510;36920;68,1;9,02;0;0;0;;0,03692;;0,020261031
20190416:0610;226520;285,72;20,13;0;0;0;;0,22652;;0,00223339
20190416:0710;446090;524,92;31,08;0;0;0;;0,44609;;0,071197582
20190416:0810;623010;743,74;41,38;0;0;0;;0,62301;;0,196912954
20190416:0910;745310;912,67;50,26;0;0;0;;0,74531;;0,320411189
20190416:1010;818270;1021,42;56,35;0;0;0;;0,81827;;0,408332184
20190416:1110;838150;1051,98;57,91;0;0;0;;0,83815;;0,434134386
20190416:1210;796290;987,89;54,32;0;0;0;;0,79629;;0,38072448
20190416:1310;709930;861,76;46,9;0;0;0;;0,70993;;0,281609323
20190416:1410;566390;670,6;37,31;0;0;0;;0,56639;;0,14986867
20190416:1510;365600;434,63;26,68;0;0;0;;0,3656;;0,03472213
20190416:1610;136570;194,17;15,62;0;0;0;;0,13657;;0,001822543
20190416:1710;8260;19,99;4,54;0;0;0;;0,00826;;0,029241427
20190416:1810;0;0;0;0;0;0;;0;;0,032134595
20190416:1910;0;0;0;0;0;0;;0;;0,032134595
20190416:2010;0;0;0;0;0;0;;0;;0,032134595
20190416:2110;0;0;0;0;0;0;;0;;0,032134595
20190416:2210;0;0;0;0;0;0;;0;;0,032134595
20190416:2310;0;0;0;0;0;0;;0;;0,032134595
20190417:0010;0;0;0;0;0;0;;0;;0,032134595
20190417:0110;0;0;0;0;0;0;;0;;0,032134595
20190417:0210;0;0;0;0;0;0;;0;;0,032134595
20190417:0310;0;0;0;0;0;0;;0;;0,032134595
20190417:0410;0;0;0;0;0;0;;0;;0,032134595
20190417:0510;39410;69,16;9,3;0;0;0;;0,03941;;0,019558372
20190417:0610;227090;285,69;20,41;0;0;0;;0,22709;;0,002287589
20190417:0710;433980;510,22;31,37;0;0;0;;0,43398;;0,064881642
20190417:0810;631370;754,77;41,69;0;0;0;;0,63137;;0,204402323
20190417:0910;750050;919,63;50,59;0;0;0;;0,75005;;0,325799798
20190417:1010;822670;1028,25;56,7;0;0;0;;0,82267;;0,413974821
20190417:1110;838000;1052,07;58,26;0;0;0;;0,838;;0,433936742
20190417:1210;800800;994,74;54,62;0;0;0;;0,8008;;0,386310419
20190417:1310;698140;846,07;47,14;0;0;0;;0,69814;;0,269235158
20190417:1410;566700;671,19;37,53;0;0;0;;0,5667;;0,150108786
20190417:1510;368210;437,89;26,87;0;0;0;;0,36821;;0,035701631
20190417:1610;136530;193,38;15,81;0;0;0;;0,13653;;0,00182596
20190417:1710;9470;21,73;4,73;0;0;0;;0,00947;;0,028829068
20190417:1810;0;0;0;0;0;0;;0;;0,032134595
20190417:1910;0;0;0;0;0;0;;0;;0,032134595
20190417:2010;0;0;0;0;0;0;;0;;0,032134595
20190417:2110;0;0;0;0;0;0;;0;;0,032134595
20190417:2210;0;0;0;0;0;0;;0;;0,032134595
20190417:2310;0;0;0;0;0;0;;0;;0,032134595
20190418:0010;0;0;0;0;0;0;;0;;0,032134595
20190418:0110;0;0;0;0;0;0;;0;;0,032134595
20190418:0210;0;0;0;0;0;0;;0;;0,032134595
20190418:0310;0;0;0;0;0;0;;0;;0,032134595
20190418:0410;0;0;0;0;0;0;;0;;0,032134595
20190418:0510;38140;73,76;9,58;0;0;0;;0,03814;;0,019915207
20190418:0610;233990;294,94;20,69;0;0;0;;0,23399;;0,002995236
20190418:0710;456050;537,04;31,65;0;0;0;;0,45605;;0,076612013
20190418:0810;631230;754,6;41,99;0;0;0;;0,63123;;0,204275752
20190418:0910;753630;924,61;50,92;0;0;0;;0,75363;;0,329899462
20190418:1010;820870;1025,41;57,06;0;0;0;;0,82087;;0,41166179
20190418:1110;836050;1049,04;58,6;0;0;0;;0,83605;;0,431371464
20190418:1210;803310;998,29;54,92;0;0;0;;0,80331;;0,389436844
20190418:1310;715650;869,65;47,39;0;0;0;;0,71565;;0,287712892
20190418:1410;568540;673,49;37,74;0;0;0;;0,56854;;0,151537946
20190418:1510;367310;436,89;27,06;0;0;0;;0,36731;;0,035362333
20190418:1610;137340;195,23;15,99;0;0;0;;0,13734;;0,001757391
20190418:1710;10080;22,6;4,92;0;0;0;;0,01008;;0,028622295
20190418:1810;0;0;0;0;0;0;;0;;0,032134595
20190418:1910;0;0;0;0;0;0;;0;;0,032134595
20190418:2010;0;0;0;0;0;0;;0;;0,032134595
20190418:2110;0;0;0;0;0;0;;0;;0,032134595
20190418:2210;0;0;0;0;0;0;;0;;0,032134595
20190418:2310;0;0;0;0;0;0;;0;;0,032134595
20190419:0010;0;0;0;0;0;0;;0;;0,032134595
20190419:0110;0;0;0;0;0;0;;0;;0,032134595
20190419:0210;0;0;0;0;0;0;;0;;0,032134595
20190419:0310;0;0;0;0;0;0;;0;;0,032134595
20190419:0410;0;0;0;0;0;0;;0;;0,032134595
20190419:0510;38900;75,99;9,85;0;0;0;;0,0389;;0,01970128
20190419:0610;233450;293,2;20,96;0;0;0;;0,23345;;0,002936421
20190419:0710;362700;425,09;31,93;0;0;0;;0,3627;;0,033649775
20190419:0810;637640;763,06;42,28;0;0;0;;0,63764;;0,210111079
20190419:0910;760490;934,38;51,24;0;0;0;;0,76049;;0,337826861
20190419:1010;828140;1036,36;57,4;0;0;0;;0,82814;;0,421043634
20190419:1110;843280;1060,03;58,94;0;0;0;;0,84328;;0,440920902
20190419:1210;805450;1001,49;55,21;0;0;0;;0,80545;;0,392112352
20190419:1310;714040;867,64;47,63;0;0;0;;0,71404;;0,285988313
20190419:1410;573840;680,3;37,94;0;0;0;;0,57384;;0,155692391
20190419:1510;370730;441,19;27,25;0;0;0;;0,37073;;0,036660283
20190419:1610;138620;197,25;16,17;0;0;0;;0,13862;;0,001651711
20190419:1710;10080;22,6;5,11;0;0;0;;0,01008;;0,028622295
20190419:1810;0;0;0;0;0;0;;0;;0,032134595
20190419:1910;0;0;0;0;0;0;;0;;0,032134595
20190419:2010;0;0;0;0;0;0;;0;;0,032134595
20190419:2110;0;0;0;0;0;0;;0;;0,032134595
20190419:2210;0;0;0;0;0;0;;0;;0,032134595
20190419:2310;0;0;0;0;0;0;;0;;0,032134595
20190420:0010;0;0;0;0;0;0;;0;;0,032134595
20190420:0110;0;0;0;0;0;0;;0;;0,032134595
20190420:0210;0;0;0;0;0;0;;0;;0,032134595
20190420:0310;0;0;0;0;0;0;;0;;0,032134595
20190420:0410;0;0;0;0;0;0;;0;;0,032134595
20190420:0510;40690;78,33;10,12;0;0;0;;0,04069;;0,019201991
20190420:0610;237560;298,55;21,23;0;0;0;;0,23756;;0,003398744
20190420:0710;459180;540,82;32,2;0;0;0;;0,45918;;0,078354507
20190420:0810;632880;756,8;42,58;0;0;0;;0,63288;;0,205769971
20190420:0910;750270;919,97;51,56;0;0;0;;0,75027;;0,326050994
20190420:1010;821810;1026,91;57,75;0;0;0;;0,82181;;0,412868898
20190420:1110;836220;1049,3;59,28;0;0;0;;0,83622;;0,431594801
20190420:1210;794460;985,49;55,51;0;0;0;;0,79446;;0,378469503
20190420:1310;699790;848,21;47,87;0;0;0;;0,69979;;0,270950181
20190420:1410;561450;664,61;38,15;0;0;0;;0,56145;;0,146068241
20190420:1510;363030;431,8;27,44;0;0;0;;0,36303;;0,033770954
20190420:1610;137600;195,06;16,36;0;0;0;;0,1376;;0,00173566
20190420:1710;11320;24,33;5,3;0;0;0;;0,01132;;0,028204263
20190420:1810;0;0;0;0;0;0;;0;;0,032134595
20190420:1910;0;0;0;0;0;0;;0;;0,032134595
20190420:2010;0;0;0;0;0;0;;0;;0,032134595
20190420:2110;0;0;0;0;0;0;;0;;0,032134595
20190420:2210;0;0;0;0;0;0;;0;;0,032134595
20190420:2310;0;0;0;0;0;0;;0;;0,032134595
20190421:0010;0;0;0;0;0;0;;0;;0,032134595
20190421:0110;0;0;0;0;0;0;;0;;0,032134595
20190421:0210;0;0;0;0;0;0;;0;;0,032134595
20190421:0310;0;0;0;0;0;0;;0;;0,032134595
20190421:0410;0;0;0;0;0;0;;0;;0,032134595
20190421:0510;45540;71,01;10,38;0;0;0;;0,04554;;0,017881372
20190421:0610;177870;220,07;21,49;0;0;0;;0,17787;;1,93557E-06
20190421:0710;358140;419,71;32,47;0;0;0;;0,35814;;0,031997608
20190421:0810;438090;513,31;42,87;0;0;0;;0,43809;;0,066992322
20190421:0910;592540;707,46;51,88;0;0;0;;0,59254;;0,170799326
20190421:1010;647960;782,28;58,09;0;0;0;;0,64796;;0,219678519
20190421:1110;502050;594,13;59,62;0;0;0;;0,50205;;0,104192578
20190421:1210;623500;749,07;55,79;0;0;0;;0,6235;;0,197348068
20190421:1310;549590;651,5;48,11;0;0;0;;0,54959;;0,137143384
20190421:1410;336240;393,31;38,35;0;0;0;;0,33624;;0,024642328
20190421:1510;232490;276,99;27,63;0;0;0;;0,23249;;0,0028333
20190421:1610;123630;166,54;16,54;0;0;0;;0,12363;;0,003094836
20190421:1710;12590;26,07;5,49;0;0;0;;0,01259;;0,027779305
20190421:1810;0;0;0;0;0;0;;0;;0,032134595
20190421:1910;0;0;0;0;0;0;;0;;0,032134595
20190421:2010;0;0;0;0;0;0;;0;;0,032134595
20190421:2110;0;0;0;0;0;0;;0;;0,032134595
20190421:2210;0;0;0;0;0;0;;0;;0,032134595
20190421:2310;0;0;0;0;0;0;;0;;0,032134595
20190422:0010;0;0;0;0;0;0;;0;;0,032134595
20190422:0110;0;0;0;0;0;0;;0;;0,032134595
20190422:0210;0;0;0;0;0;0;;0;;0,032134595
20190422:0310;0;0;0;0;0;0;;0;;0,032134595
20190422:0410;0;0;0;0;0;0;;0;;0,032134595
20190422:0510;44500;68,96;10,64;0;0;0;;0,0445;;0,018160594
20190422:0610;21640;37,87;21,75;0;0;0;;0,02164;;0,024844458
20190422:0710;166050;201,39;32,74;0;0;0;;0,16605;;0,000174537
20190422:0810;245510;290,21;43,15;0;0;0;;0,24551;;0,004388897
20190422:0910;358660;420,36;52,19;0;0;0;;0,35866;;0,032183912
20190422:1010;392890;461,2;58,43;0;0;0;;0,39289;;0,045637243
20190422:1110;462700;545,4;59,95;0;0;0;;0,4627;;0,080337526
20190422:1210;231120;274,43;56,08;0;0;0;;0,23112;;0,00268933
20190422:1310;94420;121,93;48,35;0;0;0;;0,09442;;0,007198038
20190422:1410;106870;135,79;38,55;0;0;0;;0,10687;;0,005240493
20190422:1510;123950;154,81;27,81;0;0;0;;0,12395;;0,003059334
20190422:1610;60180;83,77;16,72;0;0;0;;0,06018;;0,014180344
20190422:1710;8860;20,86;5,68;0;0;0;;0,00886;;0,029036586
20190422:1810;0;0;0;0;0;0;;0;;0,032134595
20190422:1910;0;0;0;0;0;0;;0;;0,032134595
20190422:2010;0;0;0;0;0;0;;0;;0,032134595
20190422:2110;0;0;0;0;0;0;;0;;0,032134595
20190422:2210;0;0;0;0;0;0;;0;;0,032134595
20190422:2310;0;0;0;0;0;0;;0;;0,032134595
20190423:0010;0;0;0;0;0;0;;0;;0,032134595
20190423:0110;0;0;0;0;0;0;;0;;0,032134595
20190423:0210;0;0;0;0;0;0;;0;;0,032134595
20190423:0310;0;0;0;0;0;0;;0;;0,032134595
20190423:0410;0;0;0;0;0;0;;0;;0,032134595
20190423:0510;49520;77,49;10,9;0;0;0;;0,04952;;0,016832792
20190423:0610;197010;243,96;22,01;0;0;0;;0,19701;;0,000315018
20190423:0710;383580;449,6;33;0;0;0;;0,38358;;0,041746152
20190423:0810;542100;640,49;43,43;0;0;0;;0,5421;;0,131651959
20190423:0910;639300;768,19;52,5;0;0;0;;0,6393;;0,211635653
20190423:1010;722490;883,58;58,77;0;0;0;;0,72249;;0,295097476
20190423:1110;547930;651,62;60,28;0;0;0;;0,54793;;0,135916648
20190423:1210;676800;819,83;56,36;0;0;0;;0,6768;;0,247544809
20190423:1310;637550;764,33;48,58;0;0;0;;0,63755;;0,210028579
20190423:1410;510180;600,41;38,75;0;0;0;;0,51018;;0,10950722
20190423:1510;332100;394,37;27,99;0;0;0;;0,3321;;0,023359684
20190423:1610;124240;168,61;16,9;0;0;0;;0,12424;;0,003027338
20190423:1710;15180;29,55;5,86;0;0;0;;0,01518;;0,026922656
20190423:1810;0;0;0;0;0;0;;0;;0,032134595
20190423:1910;0;0;0;0;0;0;;0;;0,032134595
20190423:2010;0;0;0;0;0;0;;0;;0,032134595
20190423:2110;0;0;0;0;0;0;;0;;0,032134595
20190423:2210;0;0;0;0;0;0;;0;;0,032134595
20190423:2310;0;0;0;0;0;0;;0;;0,032134595
20190424:0010;0;0;0;0;0;0;;0;;0,032134595
20190424:0110;0;0;0;0;0;0;;0;;0,032134595
20190424:0210;0;0;0;0;0;0;;0;;0,032134595
20190424:0310;0;0;0;0;0;0;;0;;0,032134595
20190424:0410;0;0;0;0;0;0;;0;;0,032134595
20190424:0510;50900;84,18;11,16;0;0;0;;0,0509;;0,01647661
20190424:0610;220790;274,55;22,26;0;0;0;;0,22079;;0,001724637
20190424:0710;410320;481,47;33,26;0;0;0;;0,41032;;0,053388146
20190424:0810;601990;716,36;43,71;0;0;0;;0,60199;;0,178699597
20190424:0910;721480;879,07;52,8;0;0;0;;0,72148;;0,294001174
20190424:1010;785970;973,47;59,1;0;0;0;;0,78597;;0,368095509
20190424:1110;799720;994,28;60,6;0;0;0;;0,79972;;0,384969062
20190424:1210;761970;937,74;56,64;0;0;0;;0,76197;;0,339549489
20190424:1310;642860;771,38;48,81;0;0;0;;0,64286;;0,214923802
20190424:1410;481990;565,96;38,95;0;0;0;;0,48199;;0,091644697
20190424:1510;202070;242,34;28,18;0;0;0;;0,20207;;0,000520239
20190424:1610;101910;134,75;17,08;0;0;0;;0,10191;;0,005983216
20190424:1710;16500;31,29;6,05;0;0;0;;0,0165;;0,026491224
20190424:1810;0;0;0;0;0;0;;0;;0,032134595
20190424:1910;0;0;0;0;0;0;;0;;0,032134595
20190424:2010;0;0;0;0;0;0;;0;;0,032134595
20190424:2110;0;0;0;0;0;0;;0;;0,032134595
20190424:2210;0;0;0;0;0;0;;0;;0,032134595
20190424:2310;0;0;0;0;0;0;;0;;0,032134595
20190425:0010;0;0;0;0;0;0;;0;;0,032134595
20190425:0110;0;0;0;0;0;0;;0;;0,032134595
20190425:0210;0;0;0;0;0;0;;0;;0,032134595
20190425:0310;0;0;0;0;0;0;;0;;0,032134595
20190425:0410;0;0;0;0;0;0;;0;;0,032134595
20190425:0510;50610;86,35;11,4;0;0;0;;0,05061;;0,016551144
20190425:0610;233040;290,52;22,51;0;0;0;;0,23304;;0,002892154
20190425:0710;442110;519,79;33,52;0;0;0;;0,44211;;0,069089466
20190425:0810;616310;734,89;43,98;0;0;0;;0,61631;;0,191011611
20190425:0910;734040;896,64;53,1;0;0;0;;0,73404;;0,307779463
20190425:1010;628950;756,71;59,42;0;0;0;;0,62895;;0,202219973
20190425:1110;811880;1012,21;60,92;0;0;0;;0,81188;;0,400206484
20190425:1210;774240;955,39;56,92;0;0;0;;0,77424;;0,353999714
20190425:1310;680720;821,72;49,04;0;0;0;;0,68072;;0,251460879
20190425:1410;536040;632,59;39,15;0;0;0;;0,53604;;0,127291077
20190425:1510;350700;417,16;28,36;0;0;0;;0,3507;;0,029391245
20190425:1610;135010;189,36;17,26;0;0;0;;0,13501;;0,001958173
20190425:1710;16500;31,29;6,23;0;0;0;;0,0165;;0,026491224
20190425:1810;0;0;0;0;0;0;;0;;0,032134595
20190425:1910;0;0;0;0;0;0;;0;;0,032134595
20190425:2010;0;0;0;0;0;0;;0;;0,032134595
20190425:2110;0;0;0;0;0;0;;0;;0,032134595
20190425:2210;0;0;0;0;0;0;;0;;0,032134595
20190425:2310;0;0;0;0;0;0;;0;;0,032134595
20190426:0010;0;0;0;0;0;0;;0;;0,032134595
20190426:0110;0;0;0;0;0;0;;0;;0,032134595
20190426:0210;0;0;0;0;0;0;;0;;0,032134595
20190426:0310;0;0;0;0;0;0;;0;;0,032134595
20190426:0410;0;0;0;0;0;0;;0;;0,032134595
20190426:0510;20910;36,95;11,65;0;0;0;;0,02091;;0,025075118
20190426:0610;71320;96,07;22,75;0;0;0;;0,07132;;0,011651313
20190426:0710;198230;237,22;33,77;0;0;0;;0,19823;;0,000359814
20190426:0810;419050;490,61;44,24;0;0;0;;0,41905;;0,057498645
20190426:0910;376020;440,83;53,39;0;0;0;;0,37602;;0,038714006
20190426:1010;586630;701,18;59,75;0;0;0;;0,58663;;0,165949299
20190426:1110;702810;856,97;61,24;0;0;0;;0,70281;;0,274103295
20190426:1210;480710;567,05;57,19;0;0;0;;0,48071;;0,09087135
20190426:1310;91930;119,16;49,26;0;0;0;;0,09193;;0,007626747
20190426:1410;82010;108,08;39,34;0;0;0;;0,08201;;0,009457805
20190426:1510;80360;106,23;28,54;0;0;0;;0,08036;;0,009781457
20190426:1610;7860;19,4;17,43;0;0;0;;0,00786;;0,029378388
20190426:1710;5390;15,64;6,42;0;0;0;;0,00539;;0,030231211
20190426:1810;0;0;0;0;0;0;;0;;0,032134595
20190426:1910;0;0;0;0;0;0;;0;;0,032134595
20190426:2010;0;0;0;0;0;0;;0;;0,032134595
20190426:2110;0;0;0;0;0;0;;0;;0,032134595
20190426:2210;0;0;0;0;0;0;;0;;0,032134595
20190426:2310;0;0;0;0;0;0;;0;;0,032134595
20190427:0010;0;0;0;0;0;0;;0;;0,032134595
20190427:0110;0;0;0;0;0;0;;0;;0,032134595
20190427:0210;0;0;0;0;0;0;;0;;0,032134595
20190427:0310;0;0;0;0;0;0;;0;;0,032134595
20190427:0410;0;0;0;0;0;0;;0;;0,032134595
20190427:0510;45210;67,4;11,89;0;0;0;;0,04521;;0,017969737
20190427:0610;233270;289,34;22,99;0;0;0;;0,23327;;0,002916945
20190427:0710;456940;538,02;34,01;0;0;0;;0,45694;;0,077105489
20190427:0810;611530;729,46;44,5;0;0;0;;0,61153;;0,186856273
20190427:0910;758500;931,48;53,68;0;0;0;;0,7585;;0,335517531
20190427:1010;819100;1022,72;60,06;0;0;0;;0,8191;;0,409393627
20190427:1110;836810;1049,86;61,56;0;0;0;;0,83681;;0,43237036
20190427:1210;802320;996,45;57,46;0;0;0;;0,80232;;0,388202207
20190427:1310;710350;862,23;49,48;0;0;0;;0,71035;;0,282055262
20190427:1410;570980;676,74;39,54;0;0;0;;0,57098;;0,15344358
20190427:1510;370040;441,1;28,71;0;0;0;;0,37004;;0,036396532
20190427:1610;140220;200,38;17,61;0;0;0;;0,14022;;0,001524219
20190427:1710;15840;30,42;6,6;0;0;0;;0,01584;;0,026706505
20190427:1810;0;0;0;0;0;0;;0;;0,032134595
20190427:1910;0;0;0;0;0;0;;0;;0,032134595
20190427:2010;0;0;0;0;0;0;;0;;0,032134595
20190427:2110;0;0;0;0;0;0;;0;;0,032134595
20190427:2210;0;0;0;0;0;0;;0;;0,032134595
20190427:2310;0;0;0;0;0;0;;0;;0,032134595
20190428:0010;0;0;0;0;0;0;;0;;0,032134595
20190428:0110;0;0;0;0;0;0;;0;;0,032134595
20190428:0210;0;0;0;0;0;0;;0;;0,032134595
20190428:0310;0;0;0;0;0;0;;0;;0,032134595
20190428:0410;0;0;0;0;0;0;;0;;0,032134595
20190428:0510;47470;91,66;12,13;0;0;0;;0,04747;;0,017368933
20190428:0610;250260;313,48;23,22;0;0;0;;0,25026;;0,005040823
20190428:0710;338770;397,1;34,25;0;0;0;;0,33877;;0,025443042
20190428:0810;622000;742,57;44,76;0;0;0;;0,622;;0,196017602
20190428:0910;585980;699,09;53,97;0;0;0;;0,58598;;0,165420143
20190428:1010;562800;670,74;60,38;0;0;0;;0,5628;;0,147101974
20190428:1110;771550;954,14;61,87;0;0;0;;0,77155;;0,350805965
20190428:1210;603740;723,12;57,73;0;0;0;;0,60374;;0,18018221
20190428:1310;640800;769,05;49,7;0;0;0;;0,6408;;0,213018019
20190428:1410;508190;598,4;39,73;0;0;0;;0,50819;;0,108194123
20190428:1510;140620;173,34;28,89;0;0;0;;0,14062;;0,001493146
20190428:1610;138750;197,43;17,78;0;0;0;;0,13875;;0,001641161
20190428:1710;17840;33,02;6,78;0;0;0;;0,01784;;0,02605682
20190428:1810;0;0;0;0;0;0;;0;;0,032134595
20190428:1910;0;0;0;0;0;0;;0;;0,032134595
20190428:2010;0;0;0;0;0;0;;0;;0,032134595
20190428:2110;0;0;0;0;0;0;;0;;0,032134595
20190428:2210;0;0;0;0;0;0;;0;;0,032134595
20190428:2310;0;0;0;0;0;0;;0;;0,032134595
20190429:0010;0;0;0;0;0;0;;0;;0,032134595
20190429:0110;0;0;0;0;0;0;;0;;0,032134595
20190429:0210;0;0;0;0;0;0;;0;;0,032134595
20190429:0310;0;0;0;0;0;0;;0;;0,032134595
20190429:0410;0;0;0;0;0;0;;0;;0,032134595
20190429:0510;51190;75,21;12,36;0;0;0;;0,05119;;0,016402245
20190429:0610;251680;315,13;23,45;0;0;0;;0,25168;;0,005244476
20190429:0710;452090;531,97;34,48;0;0;0;;0,45209;;0,074435527
20190429:0810;580680;689,73;45,01;0;0;0;;0,58068;;0,161137014
20190429:0910;325030;381,56;54,25;0;0;0;;0,32503;;0,021248529
20190429:1010;96070;123,78;60,69;0;0;0;;0,09607;;0,006920784
20190429:1110;86140;112,69;62,17;0;0;0;;0,08614;;0,008671567
20190429:1210;90270;117,31;57,99;0;0;0;;0,09027;;0,007919442
20190429:1310;46250;67,43;49,92;0;0;0;;0,04625;;0,017691992
20190429:1410;35250;54,5;39,91;0;0;0;;0,03525;;0,02073924
20190429:1510;86970;113,62;29,07;0;0;0;;0,08697;;0,008517675
20190429:1610;43870;64,66;17,96;0;0;0;;0,04387;;0,01833079
20190429:1710;2780;11,3;6,96;0;0;0;;0,00278;;0,031145631
20190429:1810;0;0;0;0;0;0;;0;;0,032134595
20190429:1910;0;0;0;0;0;0;;0;;0,032134595
20190429:2010;0;0;0;0;0;0;;0;;0,032134595
20190429:2110;0;0;0;0;0;0;;0;;0,032134595
20190429:2210;0;0;0;0;0;0;;0;;0,032134595
20190429:2310;0;0;0;0;0;0;;0;;0,032134595
20190430:0010;0;0;0;0;0;0;;0;;0,032134595
20190430:0110;0;0;0;0;0;0;;0;;0,032134595
20190430:0210;0;0;0;0;0;0;;0;;0,032134595
20190430:0310;0;0;0;0;0;0;;0;;0,032134595
20190430:0410;0;0;0;0;0;0;;0;;0,032134595
20190430:0510;59560;87,49;12,58;0;0;0;;0,05956;;0,014328389
20190430:0610;159280;196,37;23,67;0;0;0;;0,15928;;0,00039925
20190430:0710;446580;525,31;34,71;0;0;0;;0,44658;;0,071459315
20190430:0810;620640;740,92;45,26;0;0;0;;0,62064;;0,194815202
20190430:0910;611430;732,22;54,52;0;0;0;;0,61143;;0,186769829
20190430:1010;156790;191,21;60,99;0;0;0;;0,15679;;0,000504957
20190430:1110;100220;128,4;62,48;0;0;0;;0,10022;;0,006247519
20190430:1210;695620;846,04;58,25;0;0;0;;0,69562;;0,26662636
20190430:1310;699540;847,25;50,13;0;0;0;;0,69954;;0,270689979
20190430:1410;552320;653,19;40,1;0;0;0;;0,55232;;0,139172832
20190430:1510;365880;436,25;29,24;0;0;0;;0,36588;;0,034826558
20190430:1610;139480;199,79;18,13;0;0;0;;0,13948;;0,001582548
20190430:1710;17840;33,02;7,14;0;0;0;;0,01784;;0,02605682
20190430:1810;0;0;0;0;0;0;;0;;0,032134595
20190430:1910;0;0;0;0;0;0;;0;;0,032134595
20190430:2010;0;0;0;0;0;0;;0;;0,032134595
20190430:2110;0;0;0;0;0;0;;0;;0,032134595
20190430:2210;0;0;0;0;0;0;;0;;0,032134595
20190430:2310;0;0;0;0;0;0;;0;;0,032134595
20190501:0010;0;0;0;0;0;0;;0;;0,032134595
20190501:0110;0;0;0;0;0;0;;0;;0,032134595
20190501:0210;0;0;0;0;0;0;;0;;0,032134595
20190501:0310;0;0;0;0;0;0;;0;;0,032134595
20190501:0410;0;0;0;0;0;0;;0;;0,032134595
20190501:0510;62250;91,16;12,81;0;0;0;;0,06225;;0,013691632
20190501:0610;192970;236,68;23,89;0;0;0;;0,19297;;0,00018793
20190501:0710;321820;377,48;34,94;0;0;0;;0,32182;;0,020322998
20190501:0810;297260;349,04;45,5;0;0;0;;0,29726;;0,013923705
20190501:0910;755210;926,23;54,79;0;0;0;;0,75521;;0,331716964
20190501:1010;811010;1010,09;61,29;0;0;0;;0,81101;;0,399106485
20190501:1110;827130;1034,56;62,78;0;0;0;;0,82713;;0,419733919
20190501:1210;781290;965,52;58,5;0;0;0;;0,78129;;0,362438617
20190501:1310;664280;800,03;50,35;0;0;0;;0,66428;;0,235243189
20190501:1410;549160;649,2;40,28;0;0;0;;0,54916;;0,136825086
20190501:1510;362530;432,15;29,41;0;0;0;;0,36253;;0,033587435
20190501:1610;139680;198,43;18,3;0;0;0;;0,13968;;0,001566675
20190501:1710;20550;36,5;7,32;0;0;0;;0,02055;;0,025189261
20190501:1810;0;0;0;0;0;0;;0;;0,032134595
20190501:1910;0;0;0;0;0;0;;0;;0,032134595
20190501:2010;0;0;0;0;0;0;;0;;0,032134595
20190501:2110;0;0;0;0;0;0;;0;;0,032134595
20190501:2210;0;0;0;0;0;0;;0;;0,032134595
20190501:2310;0;0;0;0;0;0;;0;;0,032134595
20190502:0010;0;0;0;0;0;0;;0;;0,032134595
20190502:0110;0;0;0;0;0;0;;0;;0,032134595
20190502:0210;0;0;0;0;0;0;;0;;0,032134595
20190502:0310;0;0;0;0;0;0;;0;;0,032134595
20190502:0410;0;0;0;0;0;0;;0;;0,032134595
20190502:0510;54500;100,58;13,03;0;0;0;;0,0545;;0,015565369
20190502:0610;259520;323,69;24,11;0;0;0;;0,25952;;0,006441467
20190502:0710;478250;564,24;35,16;0;0;0;;0,47825;;0,089394273
20190502:0810;649860;779,56;45,73;0;0;0;;0,64986;;0,221463185
20190502:0910;759630;933,63;55,05;0;0;0;;0,75963;;0,336827887
20190502:1010;823270;1029,38;61,59;0;0;0;;0,82327;;0,414747272
20190502:1110;839920;1054,95;63,07;0;0;0;;0,83992;;0,436469985
20190502:1210;804770;1000,32;58,76;0;0;0;;0,80477;;0,391261198
20190502:1310;713960;867,55;50,56;0;0;0;;0,71396;;0,285902754
